website,mission_alignment_score,city,state,organization_type,funding_type,combined_database_version,last_updated
,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Mckinney,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Missouri City,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Austin,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Plano,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Leander,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://texasculturalfoundation.org,28.0,San Antonio,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Fort Worth,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://preludemusicfoundation.org,64.5,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://musiclearning.org,13.666666666666666,Rockwall,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://pearland.org,0.0,Pearland,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,San Antonio,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Marfa,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Sugar Land,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Cleburne,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://usaa.org,17.0,San Antonio,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Spring,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Lufkin,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Livingston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Grand Prairie,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://calallen.org,48.0,Corp Christi,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Comanche,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://educationaladvancement.org,95.0,Austin,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://bowie.org,0.0,Bowie,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://fales.org,15.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://amblesideonline.org,20.90909090909091,Addison,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Snyder,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://irvingschoolsfoundation.org,100.0,Irving,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://waysideschools.org,49.0,Austin,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://college.org,0.0,College Sta,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Galveston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,San Antonio,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://starsscholarship.org,21.25,Mcallen,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://poncin.org,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://hendrickscholarship.org,40.5,Plano,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Center,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://swapa.org,16.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://landman.org,10.0,Fort Worth,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Weslaco,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Georgetown,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://internationalstudent.com,54.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://publiclibrary.org,0.0,Seguin,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://epochpublicfoundation.org,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://ldf.org,38.5,Laredo,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://southport.org,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://northaven.org,32.666666666666664,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,League City,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://philanthropic.com,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://philanthropy.org,16.2,Sherman,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Amarillo,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://lift.org,0.0,San Antonio,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Spring,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://irvinghealthcare.org,0.0,Irving,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://tenet.org,32.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://ogh.org,15.0,Perryton,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://medinahealthcare.org,0.0,Hondo,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://uvalde.org,0.0,Uvalde,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Georgetown,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Anahuac,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Spring,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://southwestern.org,59.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://electricalmedicaltrust.com,0.0,Houston,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Sugar Land,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Sachse,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://nationalmentoring.org,4.5,San Antonio,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Dallas,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://nationalinstruments.com,17.0,Austin,TX,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://awareness.org,0.0,Englewood,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Cape Coral,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://ohf.org,13.5,Tallahassee,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://cloverfields.org,15.0,Naples,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Jupiter,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://brightsidefoundation.org,18.0,Lantana,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://patocs.com,0.0,Marco Island,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://rockfund.org,8.5,N Palm Beach,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://pentest.org,0.0,Bradenton,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://aws.com,20.0,Doral,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Riviera Beach,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://taft.com,0.0,Fort Lauderdale,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Hialeah,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Palm Bch Gdns,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://gogo.com,0.0,West Palm Bch,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://ujala.com,0.0,Bonita Springs,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://melville.com,0.0,N Palm Beach,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://rsps.com,0.0,Delray Beach,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Safety Harbor,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
,0.0,Captiva,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://harder.com,14.333333333333334,Naples,FL,foundation,program_funding,1.0,2025-10-26T19:52:46.814436
https://www.jpmorganchase.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.citigroup.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.goldmansachs.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.morganstanley.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.americanexpress.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.metlife.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.pfizer.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.ibm.com,0.0,Armonk,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.mastercard.com,0.0,Purchase,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
https://www.colgatepalmolive.com,0.0,New York,NY,corporation,event_sponsorship,1.0,2025-10-26T19:52:46.814436
